Coursera User IDs,
ni-001,friendsmoneybytes-002
4657144,3293444
4657454,3294332
4657945,3294522
4658070,3294565
4658154,3294685
4659955,3294893
4660336,3295039
4662453,3295216
4665246,3295668
4666414,3295752
4668746,3295885
4671454,3296103
4672120,3296261
4674633,3296500
4678934,3296512
4679445,3296782
4679533,3297262
4681353,3297346
4682885,3297426
4684173,3297457
4685161,3297479
4685849,3297491
4686568,3297552
4688596,3297775
4690732,3298112
4690905,3299220
4690963,3299403
4691398,3299812
4692664,3300137
4693050,3300215
4694301,3300337
4694757,3300739
4696594,3300765
4696613,3301170
4697020,3301199
4698489,3301278
4699123,3301391
4699188,3301423
4699610,3301441
4699702,3301530
4700085,3301746
4700417,3301778
4703883,3302017
4704553,3302329
4705970,3302429
4706052,3302573
4706091,3303078
4706258,3303087
4706827,3303429
4708135,3303753
4710742,3303827
4711023,3303902
4711468,3304368
4712177,3304483
4712282,3304508
4712573,3304757
4714238,3304884
4714241,3304930
4714607,3304962
4715042,3304966
4717034,3305011
4717815,3305873
4718124,3305877
4719480,3306229
4720091,3306411
4720476,3306644
4720980,3306886
4721407,3307235
4722155,3307707
4722461,3308022
4724284,3308033
4724928,3308098
4725680,3308319
4726571,3308615
4726573,3309002
4727213,3309122
4728146,3309193
4728523,3309473
4728598,3309558
4729230,3309759
4729785,3309878
4730101,3310059
4730546,3310155
4731747,3310448
4732653,3310701
4733960,3310806
4734590,3310920
4734709,3310933
4735362,3311791
4735419,3311906
4735607,3312098
4735997,3312188
4737412,3312249
4739397,3312312
4739511,3312684
4740974,3312818
4741865,3313104
4742200,3313240
4742595,3314440
4742642,3314516
4743758,3315271
4743768,3315403
4744088,3315475
4744629,3315513
4746582,3315544
4748174,3315595
4750199,3315675
4750841,3316008
4751030,3316024
4751208,3316071
4752392,3316149
4754365,3316246
4756111,3316396
4756614,3316545
4757622,3316548
4757693,3316940
4757818,3317151
4759037,3317234
4759063,3317295
4759414,3317457
4759644,3317798
4760709,3318114
4761274,3318196
4761701,3318567
4763592,3318718
4764340,3319006
4765375,3319015
4765909,3319027
4768641,3319131
4768643,3319647
4771420,3319680
4771470,3320136
4773175,3320429
4773568,3321084
4773687,3321526
4773700,3322154
4775184,3322214
4775360,3322338
4777122,3322808
4777527,3323159
4777760,3323259
4778873,3323367
4778986,3323471
4779038,3323705
4779563,3323822
4782309,3324074
4783006,3324404
4783036,3324497
4786923,3324521
4787751,3324652
4788733,3325042
4789013,3325112
4789668,3325253
4790188,3325419
4790297,3325675
4791002,3325724
4791191,3326169
4791261,3326411
4791729,3326585
4791831,3326629
4792811,3326811
4793123,3326912
4794584,3326938
4795442,3326957
4795811,3327286
4796206,3327999
4796976,3328112
4797346,3328274
4798808,3328594
4798862,3328613
4799642,3328851
4801301,3328953
4801927,3329180
4801954,3329334
4802023,3329355
4802790,3329436
4804633,3330422
4805255,3330507
4805708,3331055
4806980,3331158
4808697,3331230
4808874,3331914
4809474,3333286
4811008,3333541
4812523,3333626
4813727,3333913
4813880,3334567
4814779,3334592
4814791,3334846
4815108,3335118
4820359,3335239
4822244,3335692
4822346,3335715
4822404,3335841
4823982,3336508
4826648,3336610
4827258,3336851
4828509,3336942
4829281,3337831
4829535,3338098
4831353,3338395
4831538,3339750
4832907,3340165
4832999,3340183
4833164,3340185
4836035,3340297
4837971,3340655
4839008,3340939
4840017,3340993
4840603,3341302
4841676,3341352
4842543,3341525
4842984,3342089
4843136,3342121
4843502,3342130
4844443,3342379
4844460,3343236
4844581,3343595
4845287,3343703
4845446,3343789
4845801,3343943
4846463,3344594
4846852,3345788
4847473,3346152
4848570,3346419
4848876,3346736
4849005,3346931
4850238,3347030
4851634,3347115
4854284,3347127
4854481,3347697
4855587,3348096
4857831,3348772
4857961,3348953
4859452,3349065
4862900,3349398
4863157,3349579
4865196,3349600
4865463,3349733
4865802,3349986
4867030,3350307
4868792,3350322
4870734,3350935
4871689,3351407
4871945,3351433
4872969,3351689
4873485,3351882
4874954,3352055
4875393,3352057
4875423,3352093
4876203,3352168
4879021,3352288
4879252,3352582
4879816,3352730
4880903,3353647
4884017,3353770
4884043,3353783
4884183,3353799
4884489,3354050
4885251,3354329
4886736,3354344
4886949,3354726
4887101,3354730
4889745,3354837
4890533,3354902
4890804,3356444
4893427,3356463
4894056,3356610
4894357,3356663
4895109,3356866
4895155,3357457
4895876,3357487
4896310,3357612
4896373,3357663
4896453,3357741
4896547,3358399
4897806,3358456
4897915,3358809
4898439,3358908
4898682,3359004
4900847,3359015
4901451,3359053
4903287,3359159
4905221,3359335
4905476,3359551
4905782,3360017
4915368,3360116
4916206,3360481
4916743,3360542
4917415,3361094
4917703,3361536
4918514,3361653
4919461,3361935
4919761,3362200
4919945,3362230
4920175,3363039
4920302,3363289
4920708,3363332
4920901,3363719
4921279,3363814
4923157,3363845
4923990,3364148
4924446,3364193
4924562,3364702
4926526,3364867
4927322,3364920
4929772,3365056
4929980,3365389
4930042,3365452
4930921,3365599
4931220,3366170
4932589,3366391
4934408,3366665
4935314,3367261
4935623,3367300
4935672,3367410
4935931,3367425
4936724,3367626
4937086,3367739
4937163,3368249
4940494,3368405
4941381,3368415
4942081,3368630
4942375,3368920
4943728,3369340
4943740,3369589
4945989,3369955
4946168,3370411
4946422,3370576
4947233,3371272
4949943,3371362
4950850,3372163
4951569,3372557
4952722,3373034
4956670,3373195
4956706,3373317
4957537,3373534
4958648,3373551
4958742,3373560
4959356,3373588
4961439,3374008
4963488,3374174
4963724,3374390
4964822,3374763
4966851,3374796
4967507,3374957
4968185,3374966
4968299,3375439
4969766,3375615
4972117,3375684
4972318,3375693
4972365,3375961
4973762,3376011
4975532,3376523
4975560,3377262
4976345,3377485
4977871,3377557
4979227,3377590
4981083,3377624
4981328,3377642
4982366,3377751
4984998,3377898
4986383,3378197
4986717,3378226
4986903,3378302
4988800,3378364
4989766,3378431
4990319,3378447
4991125,3378581
4991515,3378623
4995031,3378752
4995522,3379107
4995581,3379169
4996655,3379272
4997133,3379660
4998213,3379750
4998342,3379884
4998852,3380219
4999605,3380291
5000339,3380512
5000724,3380698
5001576,3380842
5002960,3381171
5003663,3381315
5003999,3381636
5004044,3382140
5006243,3382329
5006967,3382446
5011467,3383524
5013899,3384162
5014612,3384253
5021314,3384395
5024135,3384446
5024715,3384467
5025613,3385433
5028144,3385435
5028476,3385464
5029617,3385654
5029809,3386217
5030392,3386940
5032025,3387267
5035878,3387301
5036618,3387640
5037065,3387779
5038402,3387855
5039001,3388064
5039266,3388069
5039885,3388190
5041217,3388322
5041289,3389012
5041793,3389086
5041933,3389375
5041983,3389400
5043249,3389461
5043563,3389759
5044744,3390055
5044870,3390267
5045341,3390533
5045717,3390681
5046155,3390927
5046750,3391326
5050509,3391866
5051596,3392044
5052011,3392336
5053169,3392383
5053715,3393347
5054231,3393808
5054335,3394337
5054857,3395049
5055672,3395089
5056168,3396189
5057351,3396655
5057921,3398129
5058993,3398680
5060699,3398753
5063908,3399172
5064037,3399552
5064409,3399592
5065757,3399882
5066896,3400181
5070569,3400948
5070710,3401800
5071916,3402259
5073533,3402388
5077554,3402563
5080592,3402973
5080848,3403187
5082227,3403406
5082241,3403876
5082972,3404434
5083228,3404476
5085030,3404700
5085583,3405193
5087935,3405214
5090192,3405388
5091205,3405453
5091308,3405607
5091623,3406811
5093514,3406900
5093677,3406905
5094515,3407176
5094730,3407688
5094844,3407881
5095963,3407970
5097085,3408628
5098066,3409292
5098252,3409814
5100414,3409818
5101409,3409983
5101895,3410779
5101918,3411715
5102093,3412072
5102775,3412601
5103541,3412955
5103667,3414014
5103809,3414218
5104706,3414250
5105140,3414270
5105190,3414306
5106318,3414837
5107214,3414949
5108152,3414988
5109657,3415033
5110298,3415061
5110500,3415559
5111509,3415647
5111640,3415913
5112396,3416271
5112565,3416651
5112994,3416665
5113540,3416740
5113908,3417353
5114214,3417625
5114962,3417651
5115058,3417656
5115868,3417721
5117816,3417974
5117992,3418206
5118996,3418211
5119494,3418339
5119711,3419105
5120386,3419829
5121525,3420034
5122039,3420040
5122823,3420239
5123035,3420361
5123663,3421633
5123875,3421867
5125275,3421869
5127171,3422033
5127186,3423570
5127632,3423623
5128092,3423631
5128368,3423831
5128530,3424072
5129219,3424125
5129246,3425506
5129570,3426690
5129980,3427050
5131020,3427498
5131059,3429688
5132031,3430267
5132193,3430279
5133804,3430898
5133967,3431034
5134649,3431699
5135291,3431796
5136204,3431948
5136814,3432239
5138855,3433159
5139042,3433568
5139466,3433754
5139773,3433888
5140818,3434108
5141514,3434467
5141716,3435516
5141835,3435575
5141857,3436339
5142176,3436365
5142924,3436533
5143102,3436600
5144026,3437981
5144266,3438011
5145402,3438312
5145801,3438363
5145901,3438526
5146453,3438543
5146951,3438689
5147613,3438834
5148786,3439400
5148917,3440224
5150589,3440369
5150836,3441289
5155224,3441474
5156598,3441703
5157512,3441796
5157524,3442237
5159624,3442500
5161747,3442786
5162683,3442855
5162687,3443035
5162894,3443094
5163452,3443492
5164594,3443621
5165668,3444412
5165786,3444480
5165928,3445476
5166642,3445559
5168713,3445646
5168837,3445793
5169875,3446081
5171540,3446421
5174397,3446489
5174646,3446675
5178877,3446947
5178909,3447198
5179032,3447302
5179740,3447553
5180324,3447570
5180649,3448324
5182070,3448585
5182193,3448902
5183304,3449146
5186422,3449695
5186433,3450212
5188130,3450358
5188408,3450530
5189195,3450928
5189816,3451076
5190169,3451539
5190576,3451546
5191056,3451638
5193203,3452056
5193409,3452322
5195440,3452533
5196835,3452993
5200237,3453678
5201194,3453801
5203929,3454018
5204247,3454359
5204503,3454495
5206174,3454827
5206896,3454866
5207732,3455690
5207971,3455978
5209097,3456692
5209556,3456693
5210156,3456962
5212619,3457002
5212742,3457392
5213527,3457789
5213789,3458639
5214005,3458806
5214607,3459277
5214907,3459291
5215651,3459355
5216927,3459444
5217254,3460071
5217467,3460775
5217630,3460791
5218123,3460870
5218886,3461294
5221080,3461370
5221177,3461757
5222344,3461899
5222353,3463124
5223140,3463157
5223201,3463220
5224013,3463653
5224412,3463805
5224631,3463857
5225574,3463915
5225863,3464469
5225938,3464751
5226542,3464766
5226617,3465233
5227853,3465379
5227942,3465391
5228016,3465629
5228032,3465693
5228839,3465838
5229155,3466042
5234415,3466316
5234828,3466491
5235030,3466580
5235124,3466819
5235485,3467025
5236427,3467189
5239190,3467312
5241370,3467690
5242990,3467908
5243316,3468042
5243343,3468303
5244324,3468849
5244546,3469191
5245184,3469283
5245956,3469648
5246846,3470178
5247786,3470391
5249054,3470445
5249850,3470619
5250236,3470685
5250897,3471834
5250914,3471953
5251962,3472790
5252273,3473080
5252377,3474124
5253291,3474156
5253613,3474498
5254079,3475250
5255191,3475862
5255924,3476081
5256137,3476310
5256598,3476562
5257281,3477036
5257851,3477043
5258340,3477159
5259074,3477500
5261444,3477637
5261692,3478218
5262902,3478462
5262974,3478707
5263227,3478718
5263880,3479019
5265989,3479682
5267170,3480333
5267492,3481347
5268394,3481602
5268999,3482879
5271494,3482918
5272051,3483078
5272532,3483396
5272804,3483454
5273066,3483760
5273638,3483869
5274554,3484140
5274895,3484153
5277866,3484160
5278832,3484562
5278932,3484687
5279289,3484777
5279801,3485103
5280483,3485682
5280761,3485797
5280793,3485840
5281276,3485916
5281563,3486074
5283672,3486392
5284370,3486401
5286618,3486557
5288021,3486747
5288566,3486988
5290259,3488122
5292184,3488157
5292398,3488353
5294707,3488868
5295417,3489521
5295648,3489844
5297616,3490884
5298705,3491058
5298954,3491502
5299016,3491901
5299062,3492399
5299981,3492517
5300990,3492532
5301470,3492633
5302318,3492892
5302571,3493005
5305192,3493406
5305869,3493846
5306584,3494507
5306703,3494949
5306947,3495467
5307268,3496206
5307964,3496417
5308891,3496593
5308975,3496710
5309312,3497662
5309459,3498927
5309475,3499249
5311038,3499557
5311719,3499869
5312866,3500088
5312964,3500529
5314441,3500897
5314610,3501548
5315440,3501588
5316655,3501964
5316890,3501966
5317540,3502034
5318188,3502993
5318620,3503690
5319437,3503809
5319873,3503882
5321491,3504027
5321625,3504429
5322774,3504524
5323654,3504764
5324740,3505108
5325911,3505408
5326390,3505761
5326929,3505771
5328866,3505815
5329072,3506148
5329397,3506180
5330015,3506278
5332549,3506986
5332625,3507013
5333014,3507658
5333833,3508025
5334858,3509197
5335451,3509219
5335684,3509410
5335775,3509634
5335816,3510057
5336788,3511131
5337712,3511178
5337924,3511410
5338416,3512239
5339222,3512491
5339233,3512750
5340114,3512990
5341976,3513020
5342216,3513562
5342847,3513769
5342863,3513994
5343137,3514536
5343483,3515966
5344117,3517357
5345217,3517855
5345573,3517989
5345749,3518380
5345942,3518451
5347116,3518624
5350055,3518904
5350974,3519286
5351337,3519413
5352543,3519417
5353135,3519714
5353637,3520010
5354638,3521527
5355481,3522333
5357472,3522723
5358106,3522783
5358447,3523204
5359228,3523327
5359245,3523364
5359601,3523463
5360210,3523636
5360347,3523719
5361758,3524057
5362811,3525110
5362969,3525746
5365247,3526748
5365994,3527120
5366075,3527136
5367061,3527226
5367475,3527364
5369092,3527365
5369119,3527420
5369654,3527569
5370163,3527624
5370211,3527894
5370564,3528108
5371492,3528260
5371514,3528413
5371694,3528709
5372838,3529254
5373822,3530091
5374199,3530205
5374678,3530336
5377788,3530631
5377902,3530929
5380250,3530949
5381139,3531057
5383164,3533054
5383654,3533111
5385197,3533276
5385380,3533592
5386390,3533694
5391507,3533760
5393668,3533762
5393871,3533889
5395318,3534176
5395767,3534707
5395786,3535522
5397725,3535711
5398209,3536006
5398586,3536562
5399273,3536612
5399347,3536687
5400055,3537043
5400579,3537197
5402209,3537874
5402343,3538096
5402371,3538680
5402496,3538682
5402871,3539521
5403232,3539566
5403380,3539582
5403404,3539640
5404301,3539852
5404888,3540513
5404895,3540531
5405232,3540966
5406321,3541121
5407092,3542008
5408225,3542333
5408461,3542816
5408994,3542940
5412185,3543169
5412423,3543848
5412819,3543961
5413715,3544017
5413903,3544258
5414117,3544299
5415536,3544753
5415822,3544795
5416474,3545068
5417244,3545474
5418954,3545748
5419050,3545885
5419477,3545990
5419557,3546151
5419578,3546263
5420432,3546316
5422030,3546885
5423442,3547078
5423720,3548371
5424298,3548623
5425449,3549337
5426715,3549503
5426802,3549529
5427249,3550124
5427458,3550758
5428648,3550921
5429030,3550979
5429235,3551098
5429566,3552118
5430090,3552452
5430611,3553146
5431331,3553198
